start_s,end_s,duration_s,class,confidence
1168.175,1168.56,0.385,silence,0.5264
1168.695,1168.76,0.065,vocal,0.8672
1168.835,1168.84,0.005,click,0.9126
1168.915,1168.92,0.005,click,0.8708
1168.995,1169.02,0.025,water,0.7116
1169.195,1169.22,0.025,water,0.7737
1169.55,1169.555,0.005,click,0.8815
1169.67,1169.675,0.005,click,0.8986
1170.03,1170.115,0.085,vocal,0.6368
1170.21,1170.215,0.005,click,0.8766
1170.53,1170.535,0.005,click,0.8907
1170.61,1170.615,0.005,click,0.8883
1170.87,1170.875,0.005,click,0.885
1170.97,1170.975,0.005,click,0.8414
1171.07,1171.215,0.145,other,0.439
1171.29,1171.355,0.065,vocal,0.7469
1171.41,1171.415,0.005,click,0.8265
1171.53,1171.575,0.045,water,0.4379
1171.69,1171.715,0.025,water,0.7611
1171.77,1172.215,0.445,silence,0.5628
1172.27,1172.655,0.385,other,0.4807
1172.73,1172.755,0.025,water,0.8466
1172.85,1173.035,0.185,other,0.4162
1173.09,1173.375,0.285,other,0.5535
1173.43,1173.735,0.305,other,0.5478
1173.83,1174.33,0.5,silence,0.6054
1174.33,1174.395,0.065,vocal,0.702
1174.47,1174.97,0.5,silence,0.5222
1174.97,1175.47,0.5,silence,0.5566
1175.47,1175.895,0.425,other,0.6028
1175.97,1176.47,0.5,silence,0.7513
1176.47,1176.97,0.5,silence,0.4907
1176.97,1177.235,0.265,silence,0.4405
1177.29,1177.79,0.5,silence,0.6244
1177.79,1178.29,0.5,water,0.6842
1178.29,1178.79,0.5,silence,0.7023
1178.79,1178.935,0.145,other,0.4814
1178.99,1179.415,0.425,silence,0.6061
1179.47,1179.815,0.345,silence,0.6152
1179.89,1180.035,0.145,other,0.4105
1180.19,1180.195,0.005,click,0.8592
1180.27,1180.275,0.005,click,0.8742
1180.37,1180.415,0.045,vocal,0.4681
1180.51,1180.515,0.005,click,0.8926
1180.645,1180.65,0.005,click,0.8778
1180.725,1180.73,0.005,click,0.8495
1180.785,1180.93,0.145,other,0.5807
1181.105,1181.23,0.125,other,0.4651
1181.305,1181.31,0.005,click,0.8792
1181.385,1181.41,0.025,water,0.8343
1181.465,1181.49,0.025,water,0.7559
1181.585,1181.59,0.005,click,0.9241
1181.645,1181.87,0.225,other,0.627
1181.925,1181.93,0.005,click,0.8905
1182.005,1182.01,0.005,click,0.8855
1182.065,1182.07,0.005,click,0.9028
1182.13,1182.135,0.005,click,0.7397
1182.205,1182.33,0.125,other,0.4178
1182.385,1182.57,0.185,silence,0.3924
1182.625,1183.125,0.5,silence,0.7946
1183.125,1183.625,0.5,silence,0.5139
1183.625,1184.125,0.5,other,0.4492
1184.125,1184.625,0.5,silence,0.5282
1184.625,1185.125,0.5,silence,0.7389
1185.125,1185.625,0.5,silence,0.561
1185.625,1186.09,0.465,other,0.8668
1186.145,1186.645,0.5,silence,0.7501
1186.645,1187.145,0.5,other,0.6078
1187.145,1187.645,0.5,silence,0.6686
1187.645,1188.145,0.5,silence,0.5851
1188.145,1188.645,0.5,other,0.681
1188.645,1189.145,0.5,silence,0.6266
1189.145,1189.645,0.5,silence,0.6702
1189.645,1189.73,0.085,vocal,0.7144
1189.785,1190.285,0.5,silence,0.6895
1190.285,1190.35,0.065,vocal,0.7446
1190.405,1190.69,0.285,silence,0.5932
1190.745,1190.79,0.045,water,0.3341
1190.845,1190.87,0.025,water,0.6695
1190.985,1191.03,0.045,water,0.411
1191.245,1191.25,0.005,click,0.8748
1191.545,1191.585,0.04,water,0.5839
1191.68,1191.765,0.085,vocal,0.6767
1191.86,1191.945,0.085,vocal,0.782
1192.0,1192.125,0.125,other,0.5321
1192.18,1192.305,0.125,vocal,0.4645
1192.36,1192.39,0.03,water,0.8337
1192.44,1192.665,0.225,other,0.6081
1192.72,1192.725,0.005,click,0.8886
1192.78,1192.825,0.045,water,0.6742
1192.88,1193.38,0.5,silence,0.6705
1193.38,1193.88,0.5,silence,0.5027
1193.88,1194.38,0.5,silence,0.5888
1194.38,1194.745,0.365,other,0.6892
1194.8,1195.025,0.225,other,0.8067
1195.08,1195.445,0.365,other,0.5966
1195.5,1195.845,0.345,other,0.5905
1195.9,1196.4,0.5,silence,0.5238
1196.4,1196.785,0.385,other,0.6504
1196.84,1196.845,0.005,click,0.8977
1196.9,1197.005,0.105,vocal,0.5676
1197.06,1197.065,0.005,click,0.8441
1197.16,1197.225,0.065,vocal,0.8178
1197.3,1197.325,0.025,vocal,0.4969
1197.44,1197.445,0.005,click,0.8542
1198.255,1198.26,0.005,click,0.8879
1198.315,1198.32,0.005,click,0.8863
1198.375,1198.38,0.005,click,0.8896
1198.435,1198.52,0.085,vocal,0.5128
1198.595,1198.64,0.045,vocal,0.4796
1198.695,1198.7,0.005,click,0.8892
1198.755,1199.04,0.285,silence,0.5378
1199.135,1199.635,0.5,silence,0.6991
1199.635,1199.88,0.245,other,0.504
1199.93,1200.43,0.5,other,0.575
1200.43,1200.44,0.01,click,0.6603
1200.495,1200.995,0.5,silence,0.8306
1200.995,1201.495,0.5,other,0.5716
1201.495,1201.74,0.245,other,0.5872
1201.855,1201.86,0.005,click,0.8671
1202.075,1202.08,0.005,click,0.9139
1202.395,1202.4,0.005,click,0.8405
1202.555,1202.595,0.04,vocal,0.466
1202.87,1202.875,0.005,click,0.8627
1202.93,1203.175,0.245,other,0.4846
1203.23,1203.235,0.005,click,0.9124
1203.33,1203.335,0.005,click,0.897
1203.39,1203.89,0.5,silence,0.5763
1203.89,1204.215,0.325,other,0.6964
1204.29,1204.435,0.145,vocal,0.4661
1204.53,1204.575,0.045,water,0.6162
1204.63,1204.72,0.09,vocal,0.6609
1204.79,1205.29,0.5,silence,0.6164
1205.29,1205.595,0.305,other,0.5474
1205.65,1205.795,0.145,other,0.5119
1205.85,1206.015,0.165,other,0.4526
1206.11,1206.155,0.045,water,0.5298
1206.21,1206.215,0.005,click,0.8717
1206.405,1206.41,0.005,click,0.9009
1206.55,1206.555,0.005,click,0.913
1206.925,1206.93,0.005,click,0.8713
1207.045,1207.05,0.005,click,0.8061
1207.105,1207.11,0.005,click,0.8777
1207.205,1207.31,0.105,vocal,0.5707
1207.365,1207.865,0.5,other,0.6642
1207.865,1207.89,0.025,water,0.7292
1207.945,1208.33,0.385,silence,0.5085
1208.385,1208.45,0.065,vocal,0.8147
1208.545,1208.55,0.005,click,0.8704
1208.825,1208.83,0.005,click,0.9
1208.905,1208.91,0.005,click,0.8973
1208.985,1209.01,0.025,water,0.6432
1209.125,1209.15,0.025,water,0.755
1209.265,1209.27,0.005,click,0.8888
1209.325,1209.33,0.005,click,0.91
1209.385,1209.59,0.205,other,0.6746
1209.665,1209.67,0.005,click,0.88
1209.745,1209.75,0.005,click,0.8865
1209.805,1209.83,0.025,water,0.4812
1209.985,1209.99,0.005,click,0.8796
1210.065,1210.09,0.025,water,0.7129
1210.465,1210.47,0.005,click,0.8468
1210.74,1210.745,0.005,click,0.8789
1211.405,1211.41,0.005,click,0.8057
1211.6,1211.645,0.045,water,0.5422
1211.72,1211.865,0.145,other,0.4137
1211.92,1211.925,0.005,click,0.9303
1212.0,1212.025,0.025,water,0.6588
1212.1,1212.225,0.125,other,0.4702
1212.32,1212.325,0.005,click,0.8832
1212.42,1212.445,0.025,water,0.6968
1212.56,1212.565,0.005,click,0.9134
1212.66,1212.665,0.005,click,0.8955
1212.76,1212.825,0.065,vocal,0.7142
1212.92,1212.965,0.045,water,0.7466
1213.14,1213.185,0.045,water,0.753
1213.24,1213.265,0.025,water,0.7499
1213.34,1213.425,0.085,vocal,0.6598
1213.54,1213.725,0.185,other,0.4695
1213.8,1213.845,0.045,water,0.4851
1213.92,1214.205,0.285,other,0.5858
1214.26,1214.325,0.065,vocal,0.6985
1214.48,1214.485,0.005,click,0.8845
1214.54,1214.545,0.005,click,0.905
1214.6,1214.605,0.005,click,0.8897
1214.66,1214.785,0.125,vocal,0.3826
1215.655,1215.66,0.005,click,0.9078
1215.975,1216.04,0.065,vocal,0.8935
1216.095,1216.1,0.005,click,0.8905
1216.195,1216.26,0.065,vocal,0.5854
1216.375,1216.5,0.125,vocal,0.5121
1216.655,1216.86,0.205,other,0.7088
1216.955,1217.16,0.205,silence,0.4006
1217.235,1217.28,0.045,water,0.4925
1217.335,1217.34,0.005,click,0.894
1217.455,1217.5,0.045,water,0.558
1217.635,1217.76,0.125,vocal,0.3887
1217.835,1218.02,0.185,other,0.4103
1218.115,1218.12,0.005,click,0.9081
1218.175,1218.28,0.105,vocal,0.6046
1218.335,1218.44,0.105,vocal,0.6126
1218.555,1218.74,0.185,other,0.3843
1218.795,1218.88,0.085,vocal,0.6878
1218.935,1218.96,0.025,water,0.6996
1219.015,1219.32,0.305,other,0.6449
1219.535,1219.54,0.005,click,0.8444
1219.695,1219.7,0.005,click,0.846
1219.855,1219.9,0.045,water,0.5233
1219.955,1219.96,0.005,click,0.9089
1220.075,1220.16,0.085,vocal,0.6464
1220.275,1220.34,0.065,vocal,0.7021
1220.435,1220.44,0.005,click,0.8678
1220.605,1220.72,0.115,vocal,0.3833
1220.875,1220.94,0.065,vocal,0.6674
1221.135,1221.18,0.045,water,0.6453
1221.295,1221.3,0.005,click,0.7838
1221.655,1221.66,0.005,click,0.8678
1221.79,1221.795,0.005,click,0.8889
1222.17,1222.175,0.005,click,0.907
1222.41,1222.415,0.005,click,0.8781
1222.53,1222.535,0.005,click,0.8827
1222.75,1222.755,0.005,click,0.912
1223.15,1223.155,0.005,click,0.9239
1223.25,1223.255,0.005,click,0.8567
1223.39,1223.395,0.005,click,0.8981
1223.455,1223.465,0.01,water,0.764
1223.53,1223.575,0.045,water,0.4544
1223.77,1223.775,0.005,click,0.8818
1223.875,1223.885,0.01,click,0.6073
1223.93,1223.955,0.025,water,0.6945
1224.03,1224.035,0.005,click,0.8795
1224.23,1224.235,0.005,click,0.9108
1224.35,1224.395,0.045,water,0.6653
1224.79,1224.795,0.005,click,0.8597
1224.87,1224.875,0.005,click,0.887
1225.21,1225.255,0.045,water,0.4579
1225.33,1225.355,0.025,water,0.5915
1225.51,1225.515,0.005,click,0.8936
1226.35,1226.355,0.005,click,0.9035
1226.675,1226.68,0.005,click,0.8941
1227.175,1227.26,0.085,vocal,0.6833
1227.475,1227.48,0.005,click,0.8977
1227.575,1227.58,0.005,click,0.8963
1227.655,1227.66,0.005,click,0.91
1227.715,1227.76,0.045,water,0.3897
1227.915,1227.92,0.005,click,0.8949
1227.975,1228.0,0.025,water,0.7124
1228.155,1228.16,0.005,click,0.8934
1228.335,1228.34,0.005,click,0.8795
1228.41,1228.415,0.005,click,0.7943
1228.515,1228.52,0.005,click,0.9056
1228.575,1228.58,0.005,click,0.8722
1228.675,1228.68,0.005,click,0.8973
1228.775,1228.82,0.045,water,0.5835
1228.955,1228.96,0.005,click,0.9002
1229.035,1229.04,0.005,click,0.9346
1229.155,1229.28,0.125,other,0.5683
1229.335,1229.52,0.185,other,0.5506
1229.575,1229.58,0.005,click,0.8769
1229.635,1229.88,0.245,other,0.6515
1229.935,1230.02,0.085,vocal,0.7002
1230.075,1230.08,0.005,click,0.926
1230.215,1230.6,0.385,silence,0.6186
1230.655,1230.76,0.105,vocal,0.5648
1230.815,1230.84,0.025,water,0.6017
1230.915,1230.92,0.005,click,0.912
1231.015,1231.12,0.105,vocal,0.447
1231.215,1231.24,0.025,water,0.8103
1231.295,1231.3,0.005,click,0.8888
1231.415,1231.46,0.045,water,0.5472
1231.595,1231.6,0.005,click,0.8845
1231.715,1231.76,0.045,water,0.555
1231.84,1231.845,0.005,click,0.8661
1232.04,1232.045,0.005,click,0.9289
1232.18,1232.185,0.005,click,0.9065
1232.28,1232.285,0.005,click,0.8744
1232.36,1232.385,0.025,water,0.7292
1232.44,1232.445,0.005,click,0.8907
1232.52,1232.525,0.005,click,0.8726
1232.66,1233.045,0.385,silence,0.5194
1233.1,1233.145,0.045,water,0.4076
1233.28,1233.285,0.005,click,0.9049
1233.36,1233.425,0.065,vocal,0.5422
1233.48,1233.565,0.085,vocal,0.7744
1233.68,1233.785,0.105,vocal,0.6346
1233.86,1234.245,0.385,silence,0.4935
1234.32,1234.345,0.025,water,0.8608
1234.46,1234.725,0.265,silence,0.5208
1234.78,1234.845,0.065,vocal,0.7208
1234.9,1234.905,0.005,click,0.8208
1234.96,1234.965,0.005,click,0.9017
1235.09,1235.095,0.005,click,0.7603
1235.22,1235.225,0.005,click,0.8082
1235.52,1235.525,0.005,click,0.8488
1235.925,1235.93,0.005,click,0.8885
1236.125,1236.13,0.005,click,0.889
1236.225,1236.37,0.145,other,0.3787
1236.445,1236.45,0.005,click,0.8823
1236.505,1236.53,0.025,water,0.7263
1236.605,1236.73,0.125,vocal,0.5556
1236.785,1236.83,0.045,water,0.5718
1236.885,1236.97,0.085,vocal,0.7009
1237.045,1237.21,0.165,other,0.5058
1237.325,1237.33,0.005,click,0.8541
1237.425,1237.49,0.065,vocal,0.7725
1237.565,1237.63,0.065,vocal,0.7237
1237.725,1237.73,0.005,click,0.9023
1237.825,1237.95,0.125,other,0.482
1238.005,1238.11,0.105,vocal,0.5848
1238.165,1238.17,0.005,click,0.8723
1238.245,1238.25,0.005,click,0.9208
1238.345,1238.41,0.065,vocal,0.5569
1238.525,1238.53,0.005,click,0.9042
1238.585,1238.63,0.045,vocal,0.4617
1238.705,1238.71,0.005,click,0.886
1238.765,1238.83,0.065,vocal,0.738
1238.985,1238.99,0.005,click,0.8735
1239.345,1239.39,0.045,water,0.3741
1240.03,1240.035,0.005,click,0.8724
1240.11,1240.175,0.065,vocal,0.491
1240.23,1240.315,0.085,vocal,0.7552
1240.47,1240.495,0.025,water,0.8143
1240.55,1240.575,0.025,water,0.7079
1240.63,1240.655,0.025,water,0.5811
1240.73,1240.735,0.005,click,0.8749
1240.79,1240.795,0.005,click,0.87
1240.85,1241.195,0.345,silence,0.4524
1241.33,1241.495,0.165,silence,0.3659
1241.61,1241.655,0.045,water,0.5096
1241.73,1241.735,0.005,click,0.873
1241.87,1241.975,0.105,vocal,0.5125
1242.05,1242.055,0.005,click,0.9052
1242.15,1242.155,0.005,click,0.8629
1242.23,1242.295,0.065,vocal,0.636
1242.35,1242.395,0.045,water,0.4523
1242.47,1242.535,0.065,vocal,0.7599
1242.59,1242.715,0.125,other,0.414
1242.77,1242.775,0.005,click,0.8941
1242.93,1243.035,0.105,other,0.4862
1243.09,1243.115,0.025,water,0.6961
1243.23,1243.315,0.085,vocal,0.7114
1243.39,1243.535,0.145,other,0.4557
1243.61,1243.795,0.185,other,0.4949
1243.85,1243.855,0.005,click,0.8737
1243.95,1244.035,0.085,vocal,0.7542
1244.09,1244.095,0.005,click,0.8838
1244.17,1244.195,0.025,water,0.691
1244.25,1244.255,0.005,click,0.8345
1244.45,1244.455,0.005,click,0.8716
1244.59,1244.595,0.005,click,0.8906
1244.65,1244.655,0.005,click,0.8439
1244.77,1244.775,0.005,click,0.9083
1245.09,1245.095,0.005,click,0.8837
1246.755,1246.76,0.005,click,0.8804
1246.975,1246.98,0.005,click,0.8915
1247.275,1247.28,0.005,click,0.9068
1247.335,1247.36,0.025,water,0.7193
1247.455,1247.54,0.085,vocal,0.6798
1247.615,1247.68,0.065,vocal,0.4734
1247.735,1247.78,0.045,water,0.5509
1247.895,1247.9,0.005,click,0.8903
1247.975,1247.98,0.005,click,0.8836
1248.115,1248.12,0.005,click,0.8287
1248.195,1248.2,0.005,click,0.8834
1248.275,1248.34,0.065,vocal,0.7127
1248.415,1248.46,0.045,water,0.6196
1248.535,1248.6,0.065,vocal,0.6397
1248.835,1248.84,0.005,click,0.8961
1248.915,1248.92,0.005,click,0.8437
1248.975,1248.98,0.005,click,0.8462
1249.055,1249.32,0.265,other,0.6583
1249.375,1249.42,0.045,vocal,0.4615
1249.515,1249.52,0.005,click,0.898
1249.615,1249.62,0.005,click,0.9017
1249.735,1249.8,0.065,vocal,0.6577
1249.855,1249.88,0.025,water,0.6525
1249.975,1250.08,0.105,vocal,0.562
1250.175,1250.24,0.065,vocal,0.7384
1250.395,1250.48,0.085,vocal,0.6818
1250.535,1250.54,0.005,click,0.8903
1250.655,1250.66,0.005,click,0.8937
1250.775,1250.8,0.025,water,0.7363
1250.915,1250.94,0.025,water,0.7438
1251.055,1251.12,0.065,vocal,0.6709
1251.175,1251.28,0.105,vocal,0.4474
1251.375,1251.38,0.005,click,0.811
1251.455,1251.52,0.065,vocal,0.561
1251.595,1251.6,0.005,click,0.8603
1251.675,1251.7,0.025,water,0.8429
1251.775,1251.8,0.025,water,0.6028
1251.935,1251.94,0.005,click,0.8734
1252.035,1252.1,0.065,vocal,0.8581
1252.155,1252.18,0.025,water,0.6727
1252.235,1252.24,0.005,click,0.884
1252.375,1252.44,0.065,vocal,0.734
1252.575,1252.62,0.045,vocal,0.4887
1252.775,1252.84,0.065,vocal,0.7064
1253.155,1253.24,0.085,vocal,0.6601
1253.355,1253.4,0.045,water,0.6226
1253.475,1253.48,0.005,click,0.8976
1253.755,1253.76,0.005,click,0.9052
1253.815,1253.82,0.005,click,0.8984
1253.955,1253.96,0.005,click,0.8644
1254.055,1254.06,0.005,click,0.915
1254.175,1254.22,0.045,water,0.6416
1254.275,1254.32,0.045,water,0.5517
1254.495,1254.52,0.025,water,0.7683
1254.635,1254.68,0.045,water,0.5606
1254.755,1254.76,0.005,click,0.8562
1254.895,1254.9,0.005,click,0.8909
1254.995,1255.0,0.005,click,0.8711
1255.135,1255.14,0.005,click,0.8751
1255.33,1255.335,0.005,click,0.8885
1255.51,1255.515,0.005,click,0.9174
1255.91,1255.955,0.045,vocal,0.576
1256.07,1256.075,0.005,click,0.8887
1256.35,1256.395,0.045,water,0.397
1256.53,1256.535,0.005,click,0.8647
1256.69,1256.735,0.045,water,0.6889
1256.85,1256.855,0.005,click,0.8752
1256.91,1257.41,0.5,silence,0.4922
1257.41,1257.675,0.265,other,0.5543
1257.79,1257.855,0.065,vocal,0.5328
1257.95,1258.115,0.165,other,0.5506
1258.17,1258.375,0.205,other,0.7689
1258.43,1258.93,0.5,other,0.6515
1258.93,1259.115,0.185,other,0.4511
1259.17,1259.67,0.5,silence,0.4993
1259.67,1259.995,0.325,other,0.5416
1260.05,1260.235,0.185,silence,0.3899
1260.29,1260.355,0.065,vocal,0.6099
1260.41,1260.91,0.5,silence,0.617
1260.91,1260.935,0.025,water,0.5452
1260.99,1261.455,0.465,other,0.5015
1261.57,1261.575,0.005,click,0.8841
1261.83,1261.835,0.005,click,0.8156
1262.145,1262.255,0.11,vocal,0.5399
1262.31,1262.315,0.005,click,0.7776
1262.365,1262.39,0.025,water,0.8442
1262.485,1262.49,0.005,click,0.8898
1262.625,1262.63,0.005,click,0.8849
1262.685,1262.89,0.205,other,0.5016
1262.945,1263.445,0.5,silence,0.6907
1263.445,1263.945,0.5,silence,0.6214
1263.945,1264.09,0.145,other,0.5461
1264.145,1264.15,0.005,click,0.9029
1264.205,1264.29,0.085,vocal,0.7119
1264.345,1264.49,0.145,vocal,0.4106
1264.545,1264.55,0.005,click,0.8517
1264.645,1264.65,0.005,click,0.8754
1264.825,1264.85,0.025,water,0.7642
1264.905,1264.93,0.025,water,0.8513
1265.065,1265.07,0.005,click,0.8744
1265.165,1265.17,0.005,click,0.8664
1265.225,1265.43,0.205,other,0.5982
1265.485,1265.51,0.025,water,0.7049
1265.625,1265.65,0.025,water,0.5825
1265.705,1265.71,0.005,click,0.8247
1266.48,1266.485,0.005,click,0.886
1266.72,1266.725,0.005,click,0.8675
1266.92,1266.945,0.025,water,0.8335
1267.02,1267.085,0.065,vocal,0.7515
1267.14,1267.185,0.045,water,0.432
1267.26,1267.265,0.005,click,0.8925
1267.38,1267.725,0.345,other,0.5409
1267.8,1267.825,0.025,water,0.6903
1267.9,1267.905,0.005,click,0.8884
1267.96,1267.965,0.005,click,0.8491
1268.12,1268.145,0.025,water,0.6852
1268.22,1268.305,0.085,vocal,0.6233
1268.4,1268.405,0.005,click,0.8747
1268.48,1268.485,0.005,click,0.8833
1268.62,1268.685,0.065,vocal,0.7793
1268.76,1268.765,0.005,click,0.8924
1268.88,1268.885,0.005,click,0.8925
1268.94,1268.945,0.005,click,0.8988
1269.04,1269.065,0.025,water,0.654
1269.12,1269.165,0.045,vocal,0.5254
1269.28,1269.285,0.005,click,0.8732
1269.46,1269.465,0.005,click,0.9324
1269.63,1269.635,0.005,click,0.7563
1269.875,1269.88,0.005,click,0.8825
1270.275,1270.32,0.045,water,0.5505
1270.475,1270.48,0.005,click,0.8863
1270.675,1270.68,0.005,click,0.8713
1270.755,1270.76,0.005,click,0.8663
1270.895,1270.92,0.025,water,0.6383
1270.975,1270.98,0.005,click,0.8504
1271.075,1271.12,0.045,water,0.5647
1271.235,1271.32,0.085,vocal,0.6774
1271.395,1271.4,0.005,click,0.8818
1271.575,1271.82,0.245,other,0.5271
1271.875,1271.88,0.005,click,0.8567
1272.035,1272.08,0.045,water,0.5228
1272.175,1272.32,0.145,other,0.4373
1272.375,1272.4,0.025,water,0.8482
1272.555,1272.56,0.005,click,0.9282
1272.755,1272.76,0.005,click,0.8738
1272.935,1272.96,0.025,water,0.6853
1274.43,1274.435,0.005,click,0.9074
1274.57,1274.575,0.005,click,0.9218
1274.63,1274.635,0.005,click,0.8721
1274.69,1274.735,0.045,vocal,0.4791
1274.79,1274.795,0.005,click,0.8894
1274.85,1274.855,0.005,click,0.7922
1274.99,1275.015,0.025,water,0.6062
1275.31,1275.315,0.005,click,0.8676
1275.43,1275.435,0.005,click,0.8861
1275.49,1275.495,0.005,click,0.8723
1275.59,1275.595,0.005,click,0.9048
1275.71,1275.735,0.025,water,0.8594
1275.83,1275.835,0.005,click,0.9046
1275.91,1275.955,0.045,water,0.5699
1276.11,1276.175,0.065,vocal,0.6706
1276.25,1276.255,0.005,click,0.884
1276.37,1276.375,0.005,click,0.9067
1276.49,1276.515,0.025,water,0.7576
1276.61,1276.615,0.005,click,0.8443
1276.69,1276.695,0.005,click,0.8948
1276.77,1276.775,0.005,click,0.8689
1276.89,1276.895,0.005,click,0.8894
1277.825,1277.83,0.005,click,0.9143
1277.905,1277.91,0.005,click,0.883
1277.985,1277.99,0.005,click,0.8793
1278.085,1278.09,0.005,click,0.9003
1278.165,1278.17,0.005,click,0.9115
1278.225,1278.23,0.005,click,0.9102
1278.385,1278.39,0.005,click,0.9033
1278.445,1278.49,0.045,water,0.5759
1278.545,1278.77,0.225,other,0.6716
1278.905,1278.97,0.065,vocal,0.7088
1279.085,1279.09,0.005,click,0.8911
1279.165,1279.21,0.045,water,0.4871
1279.345,1279.35,0.005,click,0.8878
1279.465,1279.47,0.005,click,0.8899
1279.585,1279.67,0.085,vocal,0.757
1279.725,1279.77,0.045,water,0.6226
1280.145,1280.15,0.005,click,0.874
1280.305,1280.31,0.005,click,0.9047
1280.405,1280.41,0.005,click,0.8854
1280.545,1280.55,0.005,click,0.8893
1281.5,1281.535,0.035,water,0.3265
1281.74,1281.745,0.005,click,0.878
1282.2,1282.205,0.005,click,0.861
1282.26,1282.265,0.005,click,0.8368
1282.38,1282.385,0.005,click,0.8712
1282.54,1282.545,0.005,click,0.8653
1282.6,1282.685,0.085,vocal,0.6573
1283.08,1283.085,0.005,click,0.8928
1283.16,1283.205,0.045,water,0.5885
1283.26,1283.265,0.005,click,0.8334
1283.34,1283.445,0.105,vocal,0.5139
1283.54,1283.565,0.025,water,0.7796
1283.7,1283.745,0.045,water,0.5299
1283.9,1283.905,0.005,click,0.8654
1284.12,1284.125,0.005,click,0.9065
1284.3,1284.305,0.005,click,0.9178
1284.54,1284.545,0.005,click,0.8792
1284.96,1284.965,0.005,click,0.8779
1285.02,1285.025,0.005,click,0.8156
1285.08,1285.145,0.065,vocal,0.7924
1285.46,1285.465,0.005,click,0.8793
1285.68,1285.685,0.005,click,0.8771
1286.055,1286.1,0.045,water,0.5677
1286.235,1286.24,0.005,click,0.8936
1286.995,1287.0,0.005,click,0.8715
1287.215,1287.24,0.025,water,0.7147
1287.375,1287.38,0.005,click,0.9258
1287.455,1287.5,0.045,water,0.7615
1287.615,1287.62,0.005,click,0.8965
1287.735,1287.76,0.025,water,0.7203
